ID,State,Farm,Date_of_colleciton,Status,RectTemp,Name,value,alpha,animal
Dairy395,CA,Farm2,07/14-15/2022,BRD,101.7,Dairy 395,114,Observed ASVs,calf
Dairy396,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 396,130,Observed ASVs,calf
Dairy398,CA,Farm2,07/14-15/2022,BRD,103,Dairy 398,118,Observed ASVs,calf
Dairy401,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 401,136,Observed ASVs,calf
Dairy402,CA,Farm2,07/14-15/2022,BRD,101.9,Dairy 402,71,Observed ASVs,calf
Dairy403,CA,Farm2,07/14-15/2022,BRD,101.8,Dairy 403,92,Observed ASVs,calf
Dairy404,CA,Farm2,07/14-15/2022,BRD,101.7,Dairy 404,109,Observed ASVs,calf
Dairy405,CA,Farm2,07/14-15/2022,BRD,97.8,Dairy 405,35,Observed ASVs,calf
Dairy406,CA,Farm2,07/14-15/2022,BRD,102.1,Dairy 406,120,Observed ASVs,calf
Dairy407,CA,Farm2,07/14-15/2022,BRD,102.7,Dairy 407,157,Observed ASVs,calf
Dairy408,CA,Farm2,07/14-15/2022,BRD,102.6,Dairy 408,70,Observed ASVs,calf
Dairy409,CA,Farm2,07/14-15/2022,BRD,101.9,Dairy 409,122,Observed ASVs,calf
Dairy410,CA,Farm2,07/14-15/2022,BRD,101.5,Dairy 410,93,Observed ASVs,calf
Dairy411,CA,Farm2,07/14-15/2022,BRD,102.7,Dairy 411,62,Observed ASVs,calf
Dairy412,CA,Farm2,07/14-15/2022,BRD,101.9,Dairy 412,157,Observed ASVs,calf
Dairy413,CA,Farm2,07/14-15/2022,BRD,102.4,Dairy 413,87,Observed ASVs,calf
Dairy414,CA,Farm2,07/14-15/2022,BRD,103.8,Dairy 414,52,Observed ASVs,calf
Dairy415,CA,Farm2,07/14-15/2022,BRD,102.6,Dairy 415,57,Observed ASVs,calf
Dairy416,CA,Farm2,07/14-15/2022,BRD,100.6,Dairy 416,52,Observed ASVs,calf
Dairy417,CA,Farm2,07/14-15/2022,BRD,101.6,Dairy 417,86,Observed ASVs,calf
Dairy418,CA,Farm2,07/14-15/2022,BRD,102.8,Dairy 418,97,Observed ASVs,calf
Dairy419,CA,Farm2,07/14-15/2022,BRD,103.3,Dairy 419,127,Observed ASVs,calf
Dairy420,CA,Farm2,07/14-15/2022,BRD,102.6,Dairy 420,35,Observed ASVs,calf
Dairy421,CA,Farm2,07/14-15/2022,BRD,102.9,Dairy 421,98,Observed ASVs,calf
Dairy1,IN,Farm5,2/20/21,BRD,101.7,Dairy 1,325,Observed ASVs,calf
Dairy100,IN,Farm5,2/27/21,Healthy,,Dairy 100,209,Observed ASVs,calf
Dairy12,IN,Farm5,2/20/21,BRD,102.6,Dairy 12,137,Observed ASVs,calf
Dairy13,IN,Farm5,2/20/21,Healthy,,Dairy 13,304,Observed ASVs,Cow
Dairy14,IN,Farm5,2/20/21,BRD,101.8,Dairy 14,119,Observed ASVs,Cow
Dairy15,IN,Farm5,2/20/21,Healthy,,Dairy 15,227,Observed ASVs,calf
Dairy16,IN,Farm5,2/20/21,BRD,102.4,Dairy 16,297,Observed ASVs,calf
Dairy17,IN,Farm5,2/20/21,BRD,101.2,Dairy 17,309,Observed ASVs,calf
Dairy18,IN,Farm5,2/20/21,BRD,102.7,Dairy 18,201,Observed ASVs,calf
Dairy19,IN,Farm5,2/20/21,BRD,102.3,Dairy 19,195,Observed ASVs,calf
Dairy20,IN,Farm5,2/20/21,BRD,101.5,Dairy 20,287,Observed ASVs,calf
Dairy21,IN,Farm5,2/20/21,BRD,104.1,Dairy 21,319,Observed ASVs,calf
Dairy22,IN,Farm5,2/20/21,BRD,102.7,Dairy 22,255,Observed ASVs,calf
Dairy23,IN,Farm5,2/20/21,BRD,103,Dairy 23,249,Observed ASVs,calf
Dairy24,IN,Farm5,2/20/21,BRD,102.3,Dairy 24,300,Observed ASVs,calf
Dairy25,IN,Farm5,2/20/21,BRD,102.4,Dairy 25,342,Observed ASVs,calf
Dairy26,IN,Farm5,2/20/21,BRD,102.5,Dairy 26,442,Observed ASVs,calf
Dairy27,IN,Farm5,2/20/21,BRD,103.2,Dairy 27,416,Observed ASVs,calf
Dairy28,IN,Farm5,2/20/21,BRD,102,Dairy 28,122,Observed ASVs,calf
Dairy29,IN,Farm5,2/20/21,BRD,102,Dairy 29,147,Observed ASVs,calf
Dairy3,IN,Farm5,2/20/21,BRD,100.5,Dairy 3,326,Observed ASVs,Cow
Dairy30,IN,Farm5,2/20/21,BRD,103.5,Dairy 30,202,Observed ASVs,calf
Dairy31,IN,Farm5,2/20/21,BRD,103.3,Dairy 31,133,Observed ASVs,calf
Dairy33,IN,Farm5,2/20/21,BRD,102.1,Dairy 33,93,Observed ASVs,calf
Dairy34,IN,Farm5,2/20/21,BRD,101.4,Dairy 34,138,Observed ASVs,calf
Dairy35,IN,Farm5,2/20/21,Healthy,102.3,Dairy 35,99,Observed ASVs,calf
Dairy36,IN,Farm5,2/20/21,BRD,103.3,Dairy 36,155,Observed ASVs,calf
Dairy38,IN,Farm5,2/20/21,Healthy,102.1,Dairy 38,417,Observed ASVs,calf
Dairy39,IN,Farm5,2/20/21,BRD,101.9,Dairy 39,150,Observed ASVs,calf
Dairy4,IN,Farm5,2/20/21,Healthy,,Dairy 4,246,Observed ASVs,calf
Dairy40,IN,Farm5,2/20/21,Healthy,101.3,Dairy 40,384,Observed ASVs,calf
Dairy41,IN,Farm5,2/20/21,Healthy,101.9,Dairy 41,182,Observed ASVs,calf
Dairy42,IN,Farm5,2/27/21,Healthy,101.8,Dairy 42,123,Observed ASVs,calf
Dairy43,IN,Farm5,2/27/21,Healthy,,Dairy 43,243,Observed ASVs,calf
Dairy44,IN,Farm5,2/27/21,Healthy,,Dairy 44,169,Observed ASVs,calf
Dairy45,IN,Farm5,2/27/21,Healthy,,Dairy 45,222,Observed ASVs,calf
Dairy46,IN,Farm5,2/27/21,Healthy,,Dairy 46,281,Observed ASVs,calf
Dairy47,IN,Farm5,2/27/21,BRD,104.5,Dairy 47,89,Observed ASVs,calf
Dairy48,IN,Farm5,2/27/21,Healthy,,Dairy 48,451,Observed ASVs,calf
Dairy49,IN,Farm5,2/27/21,BRD,103.4,Dairy 49,227,Observed ASVs,calf
Dairy50,IN,Farm5,2/27/21,BRD,102.1,Dairy 50,163,Observed ASVs,calf
Dairy51,IN,Farm5,2/27/21,BRD,103.4,Dairy 51,303,Observed ASVs,calf
Dairy52,IN,Farm5,2/27/21,Healthy,103.2,Dairy 52,487,Observed ASVs,calf
Dairy53,IN,Farm5,2/27/21,BRD,102.7,Dairy 53,43,Observed ASVs,calf
Dairy54,IN,Farm5,2/27/21,Healthy,102.6,Dairy 54,311,Observed ASVs,calf
Dairy55,IN,Farm5,2/27/21,Healthy,102.8,Dairy 55,195,Observed ASVs,calf
Dairy56,IN,Farm5,2/27/21,Healthy,102.7,Dairy 56,365,Observed ASVs,calf
Dairy57,IN,Farm5,2/27/21,BRD,102.6,Dairy 57,241,Observed ASVs,calf
Dairy58,IN,Farm5,2/27/21,BRD,102.3,Dairy 58,88,Observed ASVs,calf
Dairy59,IN,Farm5,2/27/21,Healthy,102.4,Dairy 59,248,Observed ASVs,calf
Dairy6,IN,Farm5,2/20/21,BRD,103.2,Dairy 6,55,Observed ASVs,Cow
Dairy61,IN,Farm5,2/27/21,Healthy,102.6,Dairy 61,306,Observed ASVs,calf
Dairy62,IN,Farm5,2/27/21,BRD,102.5,Dairy 62,254,Observed ASVs,calf
Dairy63,IN,Farm5,2/27/21,Healthy,103.5,Dairy 63,225,Observed ASVs,calf
Dairy65,IN,Farm5,2/27/21,BRD,102.1,Dairy 65,77,Observed ASVs,calf
Dairy66,IN,Farm5,2/27/21,Healthy,102.2,Dairy 66,454,Observed ASVs,calf
Dairy67,IN,Farm5,2/27/21,Healthy,102.5,Dairy 67,375,Observed ASVs,calf
Dairy68,IN,Farm5,2/27/21,BRD,102.3,Dairy 68,157,Observed ASVs,calf
Dairy69,IN,Farm5,2/27/21,Healthy,102.3,Dairy 69,241,Observed ASVs,calf
Dairy7,IN,Farm5,2/20/21,Healthy,,Dairy 7,230,Observed ASVs,calf
Dairy70,IN,Farm5,2/27/21,Healthy,102.8,Dairy 70,282,Observed ASVs,calf
Dairy71,IN,Farm5,2/27/21,Healthy,102.3,Dairy 71,350,Observed ASVs,calf
Dairy72,IN,Farm5,2/27/21,BRD,103.7,Dairy 72,162,Observed ASVs,calf
Dairy74,IN,Farm5,2/27/21,Healthy,102.8,Dairy 74,176,Observed ASVs,calf
Dairy75,IN,Farm5,2/27/21,Healthy,102,Dairy 75,399,Observed ASVs,calf
Dairy77,IN,Farm5,2/27/21,Healthy,101.9,Dairy 77,124,Observed ASVs,calf
Dairy78,IN,Farm5,2/27/21,BRD,101.9,Dairy 78,90,Observed ASVs,calf
Dairy79,IN,Farm5,2/27/21,BRD,102.6,Dairy 79,222,Observed ASVs,calf
Dairy8,IN,Farm5,2/20/21,BRD,104.3,Dairy 8,173,Observed ASVs,calf
Dairy80,IN,Farm5,2/27/21,BRD,102.1,Dairy 80,133,Observed ASVs,calf
Dairy81,IN,Farm5,2/27/21,Healthy,101,Dairy 81,80,Observed ASVs,calf
Dairy82,IN,Farm5,2/27/21,Healthy,101.4,Dairy 82,364,Observed ASVs,calf
Dairy83,IN,Farm5,2/27/21,Healthy,,Dairy 83,481,Observed ASVs,calf
Dairy84,IN,Farm5,2/27/21,Healthy,100.9,Dairy 84,408,Observed ASVs,calf
Dairy85,IN,Farm5,2/27/21,Healthy,,Dairy 85,236,Observed ASVs,calf
Dairy86,IN,Farm5,2/27/21,Healthy,101.6,Dairy 86,293,Observed ASVs,calf
Dairy87,IN,Farm5,2/27/21,BRD,101,Dairy 87,247,Observed ASVs,calf
Dairy88,IN,Farm5,2/27/21,Healthy,,Dairy 88,268,Observed ASVs,calf
Dairy89,IN,Farm5,2/27/21,BRD,103,Dairy 89,137,Observed ASVs,calf
Dairy9,IN,Farm5,2/20/21,Healthy,,Dairy 9,154,Observed ASVs,calf
Dairy90,IN,Farm5,2/27/21,BRD,102.3,Dairy 90,191,Observed ASVs,calf
Dairy91,IN,Farm5,2/27/21,BRD,102.2,Dairy 91,260,Observed ASVs,calf
Dairy92,IN,Farm5,2/27/21,Healthy,,Dairy 92,201,Observed ASVs,calf
Dairy93,IN,Farm5,2/27/21,Healthy,,Dairy 93,282,Observed ASVs,calf
Dairy94,IN,Farm5,2/27/21,Healthy,,Dairy 94,283,Observed ASVs,calf
Dairy95,IN,Farm5,2/27/21,Healthy,,Dairy 95,536,Observed ASVs,calf
Dairy96,IN,Farm5,2/27/21,Healthy,,Dairy 96,284,Observed ASVs,calf
Dairy97,IN,Farm5,2/27/21,Healthy,,Dairy 97,293,Observed ASVs,calf
Dairy98,IN,Farm5,2/27/21,BRD,103.6,Dairy 98,117,Observed ASVs,calf
Dairy99,IN,Farm5,2/27/21,BRD,102.8,Dairy 99,71,Observed ASVs,calf
Dairy101,NY,Farm3,05/18-19/2021,Healthy,102.8,Dairy 101,590,Observed ASVs,calf
Dairy102,NY,Farm3,05/18-19/2021,Healthy,101.8,Dairy 102,219,Observed ASVs,calf
Dairy103,NY,Farm3,05/18-19/2021,Healthy,102.6,Dairy 103,240,Observed ASVs,calf
Dairy104,NY,Farm3,05/18-19/2021,Healthy,102.6,Dairy 104,184,Observed ASVs,calf
Dairy105,NY,Farm3,05/18-19/2021,Healthy,102.4,Dairy 105,175,Observed ASVs,calf
Dairy106,NY,Farm3,05/18-19/2021,Healthy,,Dairy 106,385,Observed ASVs,calf
Dairy107,NY,Farm3,05/18-19/2021,Healthy,102.5,Dairy 107,367,Observed ASVs,calf
Dairy108,NY,Farm3,05/18-19/2021,Healthy,,Dairy 108,257,Observed ASVs,calf
Dairy109,NY,Farm3,05/18-19/2021,Healthy,101.7,Dairy 109,300,Observed ASVs,calf
Dairy110,NY,Farm3,05/18-19/2021,Healthy,102,Dairy 110,195,Observed ASVs,calf
Dairy111,NY,Farm3,05/18-19/2021,Healthy,102,Dairy 111,384,Observed ASVs,calf
Dairy112,NY,Farm3,05/18-19/2021,Healthy,102.2,Dairy 112,146,Observed ASVs,calf
Dairy113,NY,Farm3,05/18-19/2021,Healthy,102.7,Dairy 113,299,Observed ASVs,calf
Dairy114,NY,Farm3,05/18-19/2021,Healthy,,Dairy 114,178,Observed ASVs,calf
Dairy115,NY,Farm3,05/18-19/2021,Healthy,,Dairy 115,229,Observed ASVs,calf
Dairy116,NY,Farm3,05/18-19/2021,Healthy,,Dairy 116,210,Observed ASVs,calf
Dairy117,NY,Farm3,05/18-19/2021,Healthy,102.1,Dairy 117,207,Observed ASVs,calf
Dairy118,NY,Farm3,05/18-19/2021,Healthy,102.8,Dairy 118,145,Observed ASVs,calf
Dairy119,NY,Farm3,05/18-19/2021,Healthy,101.4,Dairy 119,314,Observed ASVs,calf
Dairy120,NY,Farm3,05/18-19/2021,Healthy,,Dairy 120,165,Observed ASVs,calf
Dairy121,NY,Farm3,05/18-19/2021,Healthy,102.5,Dairy 121,373,Observed ASVs,calf
Dairy122,NY,Farm3,05/18-19/2021,Healthy,101.9,Dairy 122,215,Observed ASVs,calf
Dairy123,NY,Farm3,05/18-19/2021,Healthy,,Dairy 123,427,Observed ASVs,calf
Dairy124,NY,Farm3,05/18-19/2021,Healthy,,Dairy 124,523,Observed ASVs,calf
Dairy125,NY,Farm3,05/18-19/2021,Healthy,102.7,Dairy 125,174,Observed ASVs,calf
Dairy126,NY,Farm3,05/18-19/2021,Healthy,,Dairy 126,121,Observed ASVs,calf
Dairy127,NY,Farm3,05/18-19/2021,Healthy,104,Dairy 127,305,Observed ASVs,calf
Dairy128,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 128,188,Observed ASVs,calf
Dairy129,NY,Farm3,05/18-19/2021,Healthy,,Dairy 129,70,Observed ASVs,calf
Dairy130,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 130,257,Observed ASVs,calf
Dairy131,NY,Farm3,05/18-19/2021,Healthy,,Dairy 131,233,Observed ASVs,calf
Dairy132,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 132,217,Observed ASVs,calf
Dairy133,NY,Farm3,05/18-19/2021,Healthy,102.7,Dairy 133,267,Observed ASVs,calf
Dairy134,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 134,201,Observed ASVs,calf
Dairy135,NY,Farm3,05/18-19/2021,Healthy,102.4,Dairy 135,236,Observed ASVs,calf
Dairy136,NY,Farm3,05/18-19/2021,BRD,102.5,Dairy 136,165,Observed ASVs,calf
Dairy137,NY,Farm3,05/18-19/2021,BRD,102.7,Dairy 137,109,Observed ASVs,calf
Dairy138,NY,Farm3,05/18-19/2021,BRD,102.3,Dairy 138,213,Observed ASVs,calf
Dairy139,NY,Farm3,05/18-19/2021,BRD,102.6,Dairy 139,79,Observed ASVs,calf
Dairy140,NY,Farm3,05/18-19/2021,BRD,103.1,Dairy 140,233,Observed ASVs,calf
Dairy141,NY,Farm3,05/18-19/2021,BRD,102.3,Dairy 141,183,Observed ASVs,calf
Dairy142,NY,Farm3,05/18-19/2021,BRD,103.1,Dairy 142,96,Observed ASVs,calf
Dairy143,NY,Farm3,05/18-19/2021,BRD,103,Dairy 143,128,Observed ASVs,calf
Dairy144,NY,Farm3,05/18-19/2021,BRD,102,Dairy 144,172,Observed ASVs,calf
Dairy145,NY,Farm3,05/18-19/2021,BRD,102.2,Dairy 145,271,Observed ASVs,calf
Dairy146,NY,Farm3,05/18-19/2021,BRD,102.2,Dairy 146,226,Observed ASVs,calf
Dairy147,NY,Farm3,05/18-19/2021,BRD,102.5,Dairy 147,398,Observed ASVs,calf
Dairy149,NY,Farm3,05/18-19/2021,BRD,103,Dairy 149,106,Observed ASVs,calf
Dairy150,NY,Farm3,05/18-19/2021,BRD,103,Dairy 150,256,Observed ASVs,calf
Dairy151,NY,Farm3,05/18-19/2021,BRD,101.7,Dairy 151,273,Observed ASVs,calf
Dairy152,NY,Farm3,05/18-19/2021,BRD,103,Dairy 152,194,Observed ASVs,calf
Dairy153,NY,Farm3,05/18-19/2021,BRD,105.8,Dairy 153,186,Observed ASVs,calf
Dairy154,NY,Farm3,05/18-19/2021,BRD,105.3,Dairy 154,152,Observed ASVs,calf
Dairy155,NY,Farm3,05/18-19/2021,BRD,102,Dairy 155,288,Observed ASVs,calf
Dairy156,NY,Farm3,05/18-19/2021,BRD,102.4,Dairy 156,311,Observed ASVs,calf
Dairy157,NY,Farm3,05/18-19/2021,BRD,106,Dairy 157,309,Observed ASVs,calf
Dairy158,NY,Farm3,05/18-19/2021,BRD,106.3,Dairy 158,153,Observed ASVs,calf
Dairy159,NY,Farm3,05/18-19/2021,BRD,101.2,Dairy 159,277,Observed ASVs,calf
Dairy160,NY,Farm3,05/18-19/2021,BRD,102.1,Dairy 160,280,Observed ASVs,calf
Dairy161,NY,Farm3,05/18-19/2021,BRD,102.4,Dairy 161,140,Observed ASVs,calf
Dairy162,NY,Farm3,05/18-19/2021,BRD,102.8,Dairy 162,161,Observed ASVs,calf
Dairy163,NY,Farm3,05/18-19/2021,BRD,102.6,Dairy 163,386,Observed ASVs,calf
Dairy164,NY,Farm3,05/18-19/2021,BRD,104.9,Dairy 164,92,Observed ASVs,calf
Dairy165,NY,Farm3,05/18-19/2021,BRD,101.6,Dairy 165,206,Observed ASVs,calf
Dairy166,NY,Farm3,05/18-19/2021,BRD,102,Dairy 166,138,Observed ASVs,calf
Dairy167,NY,Farm3,05/18-19/2021,BRD,,Dairy 167,150,Observed ASVs,calf
Dairy168,NY,Farm3,05/18-19/2021,BRD,101.2,Dairy 168,192,Observed ASVs,calf
Dairy169,NY,Farm3,05/18-19/2021,BRD,102,Dairy 169,350,Observed ASVs,calf
Dairy170,NY,Farm3,05/18-19/2021,BRD,104,Dairy 170,140,Observed ASVs,calf
Dairy171,NY,Farm4,5/20/21,Healthy,101.6,Dairy 171,58,Observed ASVs,Cow
Dairy172,NY,Farm4,5/20/21,Healthy,101.2,Dairy 172,75,Observed ASVs,calf
Dairy174,NY,Farm4,5/20/21,Healthy,101.7,Dairy 174,127,Observed ASVs,Cow
Dairy177,NY,Farm4,5/20/21,Healthy,,Dairy 177,333,Observed ASVs,Cow
Dairy178,NY,Farm4,5/20/21,Healthy,,Dairy 178,112,Observed ASVs,Cow
Dairy180,NY,Farm4,5/20/21,Healthy,102.5,Dairy 180,147,Observed ASVs,Cow
Dairy181,NY,Farm4,5/20/21,Healthy,,Dairy 181,245,Observed ASVs,Cow
Dairy182,NY,Farm4,5/20/21,Healthy,,Dairy 182,68,Observed ASVs,Cow
Dairy183,NY,Farm4,5/20/21,Healthy,,Dairy 183,194,Observed ASVs,Cow
Dairy184,NY,Farm4,5/20/21,Healthy,101.5,Dairy 184,170,Observed ASVs,Cow
Dairy185,NY,Farm4,5/20/21,Healthy,102,Dairy 185,118,Observed ASVs,calf
Dairy186,NY,Farm4,5/20/21,Healthy,101.5,Dairy 186,137,Observed ASVs,Cow
Dairy187,NY,Farm4,5/20/21,Healthy,102,Dairy 187,36,Observed ASVs,calf
Dairy188,NY,Farm4,5/20/21,BRD,103.2,Dairy 188,38,Observed ASVs,calf
Dairy189,NY,Farm4,5/20/21,BRD,101.2,Dairy 189,218,Observed ASVs,Cow
Dairy190,NY,Farm4,5/20/21,BRD,103,Dairy 190,52,Observed ASVs,Cow
Dairy191,NY,Farm4,5/20/21,BRD,102.5,Dairy 191,98,Observed ASVs,Cow
Dairy192,NY,Farm4,5/20/21,BRD,102.4,Dairy 192,162,Observed ASVs,Cow
Dairy193,NY,Farm4,5/20/21,BRD,101.4,Dairy 193,105,Observed ASVs,Cow
Dairy194,NY,Farm4,5/20/21,BRD,102,Dairy 194,62,Observed ASVs,Cow
Dairy195,NY,Farm4,5/20/21,BRD,100.1,Dairy 195,102,Observed ASVs,Cow
Dairy196,NY,Farm4,5/20/21,BRD,103.9,Dairy 196,194,Observed ASVs,Cow
Dairy197,NY,Farm4,5/20/21,BRD,102,Dairy 197,102,Observed ASVs,calf
Dairy198,NY,Farm4,5/20/21,BRD,102.3,Dairy 198,54,Observed ASVs,calf
Dairy199,NY,Farm4,5/20/21,BRD,102.5,Dairy 199,35,Observed ASVs,calf
Dairy200,NY,Farm4,5/20/21,BRD,101.8,Dairy 200,35,Observed ASVs,Cow
Dairy201,NY,Farm4,5/20/21,BRD,102.9,Dairy 201,183,Observed ASVs,calf
Dairy202,NY,Farm4,5/20/21,BRD,102.6,Dairy 202,81,Observed ASVs,calf
Dairy203,NY,Farm4,5/20/21,BRD,102.8,Dairy 203,83,Observed ASVs,calf
Dairy204,TX,Farm1,1/1/22,BRD,101.6,Dairy 204,107,Observed ASVs,calf
Dairy205,TX,Farm1,1/1/22,BRD,100.5,Dairy 205,107,Observed ASVs,calf
Dairy206,TX,Farm1,1/1/22,BRD,102.9,Dairy 206,146,Observed ASVs,calf
Dairy207,TX,Farm1,1/1/22,Healthy,101.9,Dairy 207,194,Observed ASVs,calf
Dairy208,TX,Farm1,1/1/22,Healthy,102.7,Dairy 208,289,Observed ASVs,calf
Dairy209,TX,Farm1,1/1/22,Healthy,101.5,Dairy 209,274,Observed ASVs,calf
Dairy210,TX,Farm1,1/1/22,BRD,102.1,Dairy 210,88,Observed ASVs,calf
Dairy213,TX,Farm1,1/1/22,Healthy,101.4,Dairy 213,369,Observed ASVs,calf
Dairy214,TX,Farm1,1/1/22,BRD,102.6,Dairy 214,142,Observed ASVs,calf
Dairy215,TX,Farm1,1/1/22,BRD,102.3,Dairy 215,75,Observed ASVs,calf
Dairy216,TX,Farm1,1/1/22,Healthy,101.9,Dairy 216,106,Observed ASVs,calf
Dairy217,TX,Farm1,1/1/22,Healthy,101.7,Dairy 217,58,Observed ASVs,calf
Dairy218,TX,Farm1,1/1/22,BRD,102.3,Dairy 218,47,Observed ASVs,calf
Dairy220,TX,Farm1,1/1/22,Healthy,100.6,Dairy 220,275,Observed ASVs,calf
Dairy221,TX,Farm1,1/1/22,Healthy,101.9,Dairy 221,94,Observed ASVs,calf
Dairy222,TX,Farm1,1/1/22,BRD,105.1,Dairy 222,108,Observed ASVs,calf
Dairy223,TX,Farm1,1/1/22,Healthy,101.7,Dairy 223,152,Observed ASVs,calf
Dairy224,TX,Farm1,1/1/22,BRD,101.7,Dairy 224,122,Observed ASVs,calf
Dairy225,TX,Farm1,1/1/22,BRD,97.8,Dairy 225,248,Observed ASVs,calf
Dairy226,TX,Farm1,1/1/22,Healthy,101.2,Dairy 226,147,Observed ASVs,calf
Dairy227,TX,Farm1,1/1/22,Healthy,102.1,Dairy 227,91,Observed ASVs,calf
Dairy228,TX,Farm1,1/1/22,BRD,101.4,Dairy 228,107,Observed ASVs,calf
Dairy231,TX,Farm1,1/1/22,Healthy,102,Dairy 231,111,Observed ASVs,calf
Dairy232,TX,Farm1,1/1/22,BRD,101,Dairy 232,137,Observed ASVs,calf
Dairy233,TX,Farm1,1/1/22,Healthy,102,Dairy 233,105,Observed ASVs,calf
Dairy237,TX,Farm1,1/1/22,Healthy,102.3,Dairy 237,311,Observed ASVs,calf
Dairy238,TX,Farm1,1/1/22,BRD,102.3,Dairy 238,173,Observed ASVs,calf
Dairy239,TX,Farm1,1/1/22,Healthy,101.5,Dairy 239,173,Observed ASVs,calf
Dairy240,TX,Farm1,1/1/22,BRD,102.1,Dairy 240,199,Observed ASVs,calf
Dairy241,TX,Farm1,1/1/22,BRD,102.7,Dairy 241,130,Observed ASVs,calf
Dairy243,TX,Farm1,1/1/22,Healthy,102.3,Dairy 243,410,Observed ASVs,calf
Dairy244,TX,Farm1,1/1/22,BRD,101.7,Dairy 244,167,Observed ASVs,calf
Dairy245,TX,Farm1,1/1/22,Healthy,103.3,Dairy 245,145,Observed ASVs,calf
Dairy248,TX,Farm1,1/1/22,BRD,101.8,Dairy 248,57,Observed ASVs,calf
Dairy249,TX,Farm1,1/1/22,Healthy,101.6,Dairy 249,174,Observed ASVs,calf
Dairy250,TX,Farm1,1/1/22,BRD,101.9,Dairy 250,186,Observed ASVs,calf
Dairy251,TX,Farm1,1/1/22,BRD,101.4,Dairy 251,125,Observed ASVs,calf
Dairy252,TX,Farm1,1/1/22,Healthy,101.9,Dairy 252,141,Observed ASVs,calf
Dairy253,TX,Farm1,1/1/22,Healthy,102.2,Dairy 253,111,Observed ASVs,calf
Dairy255,TX,Farm1,1/1/22,Healthy,101.7,Dairy 255,75,Observed ASVs,calf
Dairy256,TX,Farm1,1/1/22,BRD,102,Dairy 256,87,Observed ASVs,calf
Dairy257,TX,Farm1,1/1/22,BRD,102.5,Dairy 257,152,Observed ASVs,calf
Dairy258,TX,Farm1,1/1/22,Healthy,103.1,Dairy 258,138,Observed ASVs,calf
Dairy285,TX,Farm1,1/1/22,Healthy,102.2,Dairy 285,199,Observed ASVs,calf
Dairy286,TX,Farm1,1/1/22,BRD,102.3,Dairy 286,150,Observed ASVs,calf
Dairy287,TX,Farm1,1/1/22,Healthy,102.2,Dairy 287,128,Observed ASVs,calf
Dairy288,TX,Farm1,1/1/22,BRD,102.2,Dairy 288,406,Observed ASVs,calf
Dairy289,TX,Farm1,1/1/22,Healthy,102.2,Dairy 289,192,Observed ASVs,calf
Dairy290,TX,Farm1,1/1/22,BRD,101.2,Dairy 290,405,Observed ASVs,calf
Dairy291,TX,Farm1,1/1/22,Healthy,102.9,Dairy 291,150,Observed ASVs,calf
Dairy292,TX,Farm1,1/1/22,BRD,101.8,Dairy 292,215,Observed ASVs,calf
Dairy294,TX,Farm1,1/1/22,BRD,101.6,Dairy 294,315,Observed ASVs,calf
Dairy295,TX,Farm1,1/1/22,BRD,102,Dairy 295,357,Observed ASVs,calf
Dairy296,TX,Farm1,1/1/22,BRD,102.5,Dairy 296,140,Observed ASVs,calf
Dairy299,TX,Farm1,1/1/22,Healthy,102.8,Dairy 299,226,Observed ASVs,calf
Dairy302,TX,Farm1,1/1/22,Healthy,101.5,Dairy 302,213,Observed ASVs,calf
Dairy303,TX,Farm1,1/1/22,BRD,101.2,Dairy 303,130,Observed ASVs,calf
Dairy304,TX,Farm1,1/1/22,BRD,102.1,Dairy 304,403,Observed ASVs,calf
Dairy305,TX,Farm1,1/1/22,Healthy,102.2,Dairy 305,343,Observed ASVs,calf
Dairy306,TX,Farm1,1/1/22,Healthy,102.2,Dairy 306,254,Observed ASVs,calf
Dairy307,TX,Farm1,1/1/22,BRD,104.3,Dairy 307,152,Observed ASVs,calf
Dairy308,TX,Farm1,1/1/22,Healthy,102.2,Dairy 308,118,Observed ASVs,calf
Dairy309,TX,Farm1,1/1/22,BRD,101.7,Dairy 309,299,Observed ASVs,calf
Dairy310,TX,Farm1,1/1/22,Healthy,100.5,Dairy 310,266,Observed ASVs,calf
Dairy312,TX,Farm1,1/1/22,Healthy,102.2,Dairy 312,218,Observed ASVs,calf
Dairy314,TX,Farm1,1/1/22,BRD,101.1,Dairy 314,370,Observed ASVs,calf
Dairy315,TX,Farm1,1/1/22,Healthy,101.6,Dairy 315,649,Observed ASVs,calf
Dairy261,TX,Farm1,1/1/22,Healthy,102.7,Dairy261,106,Observed ASVs,calf
Dairy263,TX,Farm1,1/1/22,Healthy,101.8,Dairy263,172,Observed ASVs,calf
Dairy264,TX,Farm1,1/1/22,BRD,102.8,Dairy264,125,Observed ASVs,calf
Dairy265,TX,Farm1,1/1/22,Healthy,103,Dairy265,291,Observed ASVs,calf
Dairy266,TX,Farm1,1/1/22,Healthy,102.1,Dairy266,108,Observed ASVs,calf
Dairy268,TX,Farm1,1/1/22,Healthy,101.9,Dairy268,273,Observed ASVs,calf
